"",Cash Valley Elementary,John Humbird Elementary,Frost Elementary,Northeast Elementary,West Side Elementary,Westernport Elementary,Parkside Elementary,Cesar Chavez Elementary,Beall Elementary 2,Glenarden Woods Elementary,Highland Elementary,Cresaptown Elementary,Wheaton Woods Elementary,Seabrook Elementary,Weller Road Elementary,Woodridge Elementary,Lamont Elementary,Jacksonville Elementary,Greenbrier Elementary,Salem Avenue Elementary,Abbottston Elementary,Halethorpe Elementary,White Marsh Elementary,C. Paul Barnhart Elementary School,George's Creek Elementary,Crellin Elementary,Dodge Park Elementary,Oakland Terrace Elementary,Lewistown Elementary,Pinewood Elementary,Washington Grove Elementary,Hurlock Elementary School,Pemberton Elementary,Brookhaven Elementary,Bannockburn Elementary,Maugansville Elementary,JoAnn Leleck at Broad Acres Elementary,Calvin M. Rodwell Elementary,Wayside Elementary,Charlestown Elementary,Huntingtown Elementary,Federal Hill Preparatory School,Diamond Elementary,Franklin Elementary,Fountain Rock Elementary,Greensboro Elementary School,Clarksville Elementary,Glassmanor Elementary,Glen Avenue School,Travilah Elementary,Seven Locks Elementary,Town Creek Elementary,Kemp Mill Elementary,Cold Spring Elementary,Pinehurst Elementary,Potomac Heights Elementary,Parkway Elementary,Williamsport Elementary,Fox Chapel Elementary,Charles Carroll Barrister Elementary,Jackson Road Elementary,Heather Hills Elementary,Bedford Elementary,Mount Harmony Elementary,Sequoyah Elementary,Westbrook Elementary,Paint Branch Elementary,Taneytown Elementary,Chapel District Elementary,Kenmore Elementary,Easton Elementary,James H. Harrison Elementary,Carter G Woodson Elementary,Wolfe Street Academy,Cecilton Elementary,Centerville Elementary,Mary E. Rodman Elementary,Lutherville Laboratory,Mt. Savage Elementary,Spark M. Matsunaga Elementary School,North Salisbury Elementary,Burnt Mills Elementary,Hampstead Elementary,Lewisdale Elementary,Prince Street School,Hancock Elementary,Paramount Elementary,Cascade Elementary,Calvert Elementary,Seventh District Elementary,Grange Elementary,Northwestern Elementary,Judith A. Resnik Elementary,Longfields Elementary,Oakville Elementary,North Chevy Chase Elementary,Route 40 Elementary,H. H. Garnett Elementary,Dr. James Craik Elementary School,Rodgers Forge Elementary,Elmer A. Wolfe Elementary,Whittier Elementary,Westchester Elementary,Chillum Elementary,Fifth District Elementary,Gladys Noon Spellman Elementary,Robert Moton Elementary,Strathmore Elementary,Dr. Samuel A. Mudd Elementary School,Mt Hope/Nanjemoy Elementary School,Yorkwood Elementary,Clear Spring Elementary,Lexington Park Elementary,Fulton Elementary,Oak View Elementary,Chapel Hill Elementary,Oakdale Elementary,North Frederick Elementary,Flintstone Elementary 2,Forest Knolls Elementary,Spring Garden Elementary,Berwyn Heights Elementary,Federalsburg Elementary School,Jarrettsville Elementary,South Penn Elementary,Cranberry Station Elementary,Carrollton Elementary,Cannon Road Elementary,Galway Elementary,Carroll Manor Elementary,Farmland Elementary,Chadwick Elementary,Rising Sun Elementary,Bells Mill Elementary,Valley View Elementary,Bakerfield Elementary,Germantown Elementary,Kingsville Elementary,West Towson Elementary,Sabillasville Elementary,Waverly Elementary,Timonium Elementary,Rogers Heights Elementary,Westminster Elementary,Cooper Lane Elementary,Westover Elementary,Pointers Run Elementary,Ridgecrest Elementary,Matapeake Elementary School,Adelphi Elementary,Kennard Elementary School,Kensington Parkwood Elementary,Padonia International Elementary,Sandy Hill Elementary,Vienna Elementary School,East Silver Spring Elementary,Fields Road Elementary,St. Michaels Elementary,Stevens Forest Elementary,West Friendship Elementary,Wolfsville Elementary,Sandalwood Elementary,Doswell E. Brooks Elementary,Woodfield Elementary,Talbott Springs Elementary,Riderwood Elementary,Wyngate Elementary,Cherokee Lane Elementary,Carderock Springs Elementary,Spring Ridge Elementary,East Salisbury Elementary,Bryant Woods Elementary,Viers Mill Elementary,Luxmanor Elementary,Phelps Luck Elementary,Stone Mill Elementary,Denton Elementary School,Jonathan Hager Elementary,Bladensburg Elementary,Fountaindale Elementary,Emma K. Doub Elementary,Goshen Elementary,Belmont Elementary,Maple Elementary School,Steuart Hill Academic Academy,Catherine T. Reed Elementary,Urbana Elementary,Twinbrook Elementary,Hollywood Elementary,Maryvale Elementary,Magnolia Elementary,Accident Elementary,Dr. Charles R. Drew Elementary,Havre de Grace Elementary,Hillcrest Elementary,Little Bennett Elementary,Eastern Elementary,Carole Highlands Elementary,Rosemont Elementary,Burning Tree Elementary,Victory Villa Elementary,Robert Frost Elementary,Manor Woods Elementary,Lincoln Elementary,Gaywood Elementary,Meadow Hall Elementary,Benjamin Banneker Elementary,Pine Grove Elementary,Mays Chapel Elementary,Indian Head Elementary School,Poolesville Elementary,Logan Elementary,Perry Hall Elementary,Freedom District Elementary,Green Holly Elementary School,Chevy Chase Elementary,William B. Gibbs Jr. Elementary,Lucy V. Barnsley Elementary,South Lake Elementary,Lansdowne Elementary,Stoneleigh Elementary,Fort Foote Elementary,Elk Neck Elementary,Boonsboro Elementary,Indian Queen Elementary,Centennial Lane Elementary,Whitehall Elementary,Forest Ridge Elementary,Bel Air Elementary,Bellows Spring Elementary,Olney Elementary,Mt Rainier Elementary,Joppa View Elementary,Lois P. Rockwell Elementary,Ronald A. McNair Elementary,Choptank Elementary School,Preston Elementary School,Scotchtown Hills Elementary,Lisbon Elementary,T. C. Martin Elementary School,Lettie Marshall Dent Elem,Fort Garrison Elementary,Sargent Shriver Elementary,Hampton Elementary,Burtonsville Elementary,Wood Acres Elementary,Captain James E. Daly Elementary,Abingdon Elementary,Templeton Elementary,Waters Landing Elementary,Monocacy Elementary,Apple Grove Elementary,Sunderland Elementary,Old Forge Elementary,Arrowhead Elementary,Yough Glades Elementary,Walter J. Mitchell Elementary,Flintstone Elementary 1,Veterans Elementary,Thunder Hill Elementary,Plum Point Elementary,Linton Springs Elementary,Fallsmead Elementary,Dayton Oaks,Churchville Elementary,Ardmore Elementary,Lakewood Elementary,Rolling Terrace Elementary,Smithsburg Elementary,Arbutus Elementary,William Tyler Page Elementary,Waterloo Elementary,Cloverly Elementary,Warwick Elementary School,Ebb Valley Elementary,Greenview Knolls Elementary,Lyons Mill Elementary,North East Elementary,Woodbridge Elementary,Medfield Heights Elementary,Shady Spring Elementary,Brooke Grove Elementary,William Winchester Elementary,Highland View Elementary,Laurel Woods Elementary,Martin Boulevard Elementary,Cedar Grove Elementary,Pine Crest Elementary,Concord Elementary,Tulip Grove Elementary,Emmorton Elementary,Dynard Elementary,Prettyboy Elementary,Triadelphia Ridge Elementary,Summit Hall Elementary,Beacon Heights Elementary,Bollman Bridge Elementary,William A. Diggs Elementary,Piney Point Elementary,Hickory Elementary,Baltimore Highlands Elementary,Chesapeake City Elementary,Ilchester Elementary,Piney Branch Elementary,Bayside Elementary School,New Market Elementary,Ballenger Creek Elementary,Grantsville Elementary,Colgate Elementary,Summit Park Elementary,Thurgood Marshall Elementary,Rockland Woods Elementary,Bushy Park Elementary,Yorktown Elementary,Conowingo Elementary,William B. Wade Elementary School,Fruitland Intermediate,Piney Ridge Elementary,Sharpsburg Elementary,Ashburton Elementary,Forest Heights Elementary,Potomac Landing Elementary,Glenmar Elementary,Rock Creek Valley Elementary,Sarah M. Roach Elementary,Edmondson Heights Elementary,Cresthaven Elementary,Glade Elementary,Beall Elementary 1,Catonsville Elementary,Rock Hall Elementary,Greencastle Elementary,Red House Run Elementary,Gilpin Manor Elementary,Chesapeake Terrace Elementary,Friendsville Elementary,Seneca Elementary,Glenridge Elementary,Harford Hills Elementary,Randallstown Elementary,Langley Park/McCormick Elementary,Clearspring Elementary,Calverton Elementary,Flora M. Singer Elementary School,Rock Creek Forest Elementary,Glenallan Elementary,Essex Elementary,Westside Intermediate,Cecil Manor Elementary,Ridgely Elementary School,Chesapeake Math and IT Elementary Public Charter,Malcolm Elementary School,Owings Mills Elementary,Bradley Hills Elementary,Darlington Elementary,Mars Estates Elementary,Guilford Elementary,Bear Creek Elementary,Deerfield Run Elementary,Gaithersburg Elementary,Evergreen Elementary School,Potomac Elementary,Green Valley Elementary,Warren Elementary,Robert R. Gray Elementary,Furley Elementary,Holly Hall Elementary,Myersville Elementary,Columbia Park Elementary,Brown Station Elementary,Homestead/Wakefield Elementary,Runnymede Elementary,Rockburn Elementary,Woodholme Elementary,Hyattsville Elementary,Prospect Mill Elementary,Edgewood Elementary,Bethesda Elementary,Liberty Elementary,Oaklands Elementary,University Park Elementary,Bainbridge Elementary,Stonegate Elementary,Sandymount Elementary,Hebbville Elementary,Cashell Elementary,Running Brook Elementary,Pot Spring Elementary,Thurmont Elementary,Rockledge Elementary,Chase Elementary,Woodmore Elementary,New Town Elementary,Winfield Elementary,Fort Washington Forest Elementary,Clarksburg Elementary,Thomas S. Stone Elementary,Gorman Crossing Elementary,S. Christa McAuliffe Elementary,Govans Elementary,Montpelier Elementary,Arthur Middleton Elementary School,Laytonsville Elementary,Somerset Elementary,Leonardtown Elementary,Edward M. Felegy ES,Moravia Park,Manchester Elementary,Grasonville Elementary School,Lake Seneca Elementary,Meadowvale Elementary,Clopper Mill Elementary,Orchard Grove Elementary,Deer Park Elementary,Beverly Farms Elementary,Flower Hill Elementary,Gunpowder Elementary,J. P. Ryon Elementary School,Pangborn Elementary,North Harford Elementary,Carrolltowne Elementary,Hammond Elementary,Dublin Elementary,Dr. Sally K. Ride Elementary,Twin Ridge Elementary,Capitol Heights Elementary,Hollifield Station Elementary,Galena Elementary School,Dr. Thomas L. Higdon Elementary,Jeffers Hill Elementary,Callaway Elementary,Eldersburg Elementary,Rosa L. Parks Elementary
"1",0.27832099128088,0.205663304962391,0.20250960112825,0.198717209911786,0.18731086059025,0.186032335199392,0.184923359234921,0.181730904854475,0.180778694087912,0.179091292149985,0.169740698490341,0.165642320284014,0.163685227347684,0.1636743478819,0.160818216487917,0.154635017636954,0.154554903053694,0.154018505905054,0.153788170034058,0.148540201422079,0.146555001557338,0.144015779105821,0.0789895921121955,0.143663753657593,0.142964503759785,0.14085486847356,0.139942740185874,0.137899463199883,0.137305486720597,0.137247319760022,0.136249414339052,0.135593026290874,0.134544718024163,0.134016507413389,0.13316369700705,0.132828838575973,0.132713369828006,0.131912890761036,0.130806988684407,0.130122422887262,0.129998091486181,0.128324136649184,0.127738619114008,0.126949245318328,0.125946031186562,0.124810744269372,0.124574260707081,0.124559971308471,0.124322424652949,0.122905314290981,0.122546153819893,0.122442150195904,0.122267015275177,0.121553404804206,0.121550229755723,0.121211850695948,0.120786121338804,0.120275843109044,0.120073741914467,0.119805946345477,0.118118095300449,0.117936575183991,0.117777680208678,0.11776782973469,0.117344648424997,0.116405547924001,0.113941804364574,0.113107774934434,0.11200942784816,0.111170723945848,0.11052539670777,0.110400626140265,0.110324541592038,0.110304918012337,0.109970310222608,0.109871673072287,0.109557688425938,0.109334009177986,0.107928757462917,0.107425636871405,0.107321968051163,0.106929398393737,0.106723349849541,0.106205996736259,0.105693875605524,0.104038956078277,0.103816829951491,0.103216786088343,0.00930753709852816,0.102291829434988,0.102266961041961,0.101965940630908,0.101725434920327,0.101095154604079,0.0988704867068851,0.0987811452809656,0.0985603824293687,0.098200315866972,0.096361226579028,0.0962036653017678,0.0961279235156653,0.0956580907493092,0.0949968131018331,0.0925532058427325,0.0924166586484842,0.0923048061665961,0.0920902174815479,0.0919563627387786,0.0916903416854191,0.0912773739157161,0.0911717805111415,0.09075114055084,0.090731153421833,0.0904004890532658,0.0899507136576161,0.0895635031542865,0.0891312344655841,0.0885512075881626,0.087901213700279,0.0871931435803056,0.0861963144722333,0.0856836608873661,0.0855496753863427,0.0848576517547029,0.0848036435158275,0.0846076285197296,0.0845231988589718,0.0839955779905425,0.0833069971269192,0.0832889729476986,0.0829660015697716,0.0828289296831327,0.0827321438215469,0.082687115459136,0.0823644848704219,0.0819859837842659,0.0819214963616247,0.0818808138286782,0.0816405576390921,0.0800967460100208,0.0787756870455531,0.0779895560909331,0.0778748393030059,0.0768575662471405,0.0766330251787928,0.0762210537630925,0.0755131160944791,0.0747175004745864,0.0745625253335481,0.0744008118109966,0.0743093292782407,0.0741623999297481,0.0741514427914107,0.0741137730456708,0.0739304987683307,0.0736299984880273,0.0724598945459008,0.072365262672321,0.0720481136408471,0.0719399468702338,0.0715187026655006,0.0714316587196542,0.0711522137636947,0.0710313351495553,0.0701127662543484,0.069991846537337,0.0697800609015862,0.0691742512937477,0.0690979508741969,0.0689893005405428,0.0688010045360849,0.0684199381861147,0.0682695709229725,0.0680138252408951,0.0675363096336602,0.0670637902436239,0.0668668491969773,0.0661263215858723,0.0660515667192906,0.0660057156843517,0.0660001267635136,0.0657084121139145,0.041823914981258,0.0650902869054647,0.0650549495272467,0.0644486364367774,0.0639044740862688,0.0638160761883165,0.0637764116846048,0.0636125057454504,0.0636011265719766,0.0632836670438663,0.0631083343510938,0.0630613120349309,0.0330619397032085,0.0627768402380629,0.061546121169939,0.0612710245292061,0.0612205996294577,0.0611628983136101,0.060620508166035,0.0604825454771834,0.0602150499269456,0.0601976534075294,0.0600695790875976,0.0599618119950454,0.0599458731795611,0.0599168397259239,0.0599051367067164,0.0598530679243462,0.0586799872571827,0.0585074072309678,0.0576389262356069,0.0570768501606209,0.0570234250626453,0.0568149152105712,0.0564545522166343,0.0560279823285146,0.0559858715996361,0.0559683110281811,0.0555853811734379,0.0555697319974144,0.0552443089594138,0.0552182944535148,0.054108356269979,0.0540295822670365,0.0535724802056057,0.053423030355045,0.0173693334930012,0.0533604325202222,0.0533351699993754,0.0533269911129861,0.0532843217905245,0.0532440318541912,0.0529561201011609,0.0527439840379193,0.0523236750597304,0.0521388984342267,0.0517723098046261,0.0514223938985714,0.0514004086874224,0.0510020115173742,0.0505120979671087,0.0504835760337552,0.0501534881313549,0.049991394066862,0.0493609117127845,0.0489412397439037,0.0487009105594849,0.0482461740831673,0.0478196501629858,0.0477899986059615,0.0477845424095969,0.0476292814319541,0.0462735210341564,0.0460645349997074,0.0457073139565345,0.0454549873335428,0.0449829194486956,0.0448310784265102,0.0446434738818514,0.0442591902110205,0.0439043595357394,0.0437067675686324,0.0434790966488944,0.0425258329939095,0.0422325926084925,0.0420931708894188,0.0420928082225682,0.0420264867317058,0.0418872491007598,0.0413318330756537,0.0410846453842542,0.0407353541311204,0.0397171717401713,0.0391640350443184,0.0387200707248076,0.0380477153712951,0.0377322290860132,0.0376925335910792,0.0376773260607139,0.0375019297817307,0.037418930563211,0.0372588118628876,0.0369142911712036,0.0369021874303917,0.0368865554776938,0.0361962806293798,0.0358233803577928,0.03558402069065,0.0354870238986351,0.0350227966326532,0.0346815253084155,0.0344781472533174,0.0343085107248035,0.0342605759586723,0.0336376323813642,0.0336207388529379,0.0334447218622147,0.0333725741774746,0.0333544393115199,0.0333360604503964,0.0330791486495298,0.0328964964606478,0.0320866798961026,0.0311812647705534,0.0311294649877604,0.0305467727606997,0.0299824886456996,0.029715424060541,0.0292676916403625,0.0285907583244359,0.0283353263701956,0.0279415343579635,0.0277781258769409,0.0261913046290338,0.0258005865816588,0.0257477460718831,0.0257338149561976,0.0257156846756792,0.0254234807935637,0.025275445231028,0.0249796375260658,0.0247923880569388,0.0245409740595598,0.0244968803141362,0.0243819723484125,0.0243791532726928,0.0241056208259381,0.0238240487147214,0.023478309141355,0.0234432154214977,0.023345444078232,0.022944679680182,0.0224436934822213,0.0223987335259165,0.0222123628742272,0.0221571813346477,0.0221305199846258,0.0220313924262804,0.0219788282573375,0.021574003093861,0.0215325170655943,0.0214611031922394,0.0213502236167902,0.0209376954710163,0.0206560930746997,0.0206130782362205,0.0201714704031886,0.0199328798506336,0.0192600642946232,0.0190618303304617,0.0184864306979608,0.0177270963873374,0.0173610520768966,0.0171816540219291,0.0171656496996773,0.0167814540312099,0.0165733976108442,0.0165678719425936,0.0165164962216659,0.0161719406187413,0.0161182869955143,0.016111081769274,0.0158448599854326,0.0158394007931722,0.015638929615476,0.0151683483207558,0.0151438148809191,0.0150774437070778,0.0150086181296883,0.0149366520231036,0.0143769126655133,0.0141256207760569,0.0140545169090305,0.0135894256341818,0.0135034515257348,0.0132057974783393,0.0130423108765923,0.0128250385831836,0.0127374192760714,0.0127217574248558,0.0116562721462248,0.0116038115905703,0.0115754158449589,0.0112610218514404,0.0109676345904544,0.0104497440689599,0.0104419765845163,0.0100305952271148,0.00984098104769299,0.00935569629653734,0.00931085637777793,0.00916911852472561,0.0091559475709528,0.00886739365041978,0.00876650881405033,0.00872188112264056,0.00822205427223796,0.00761769868243951,0.007590441711357,0.00741576302943202,0.00714944280819295,0.0068847014369849,0.00672650482875457,0.00632831733027232,0.00545882531103466,0.0046197429849866,0.00451565564730132,0.00446421898386728,0.00421621326894534,0.00390864652361015,0.00381426094694347,0.00360896215607819,0.00331777818266359,0.00330244379688314,0.00291327468786912,0.00281763595382991,0.00252401658092899,0.00251260781318558,0.00221106184204555,0.0021539928118981,0.00206503618156602,0.00204805519709613,0.00193489734637406,0.00185595485699195,0.00175574197095333,0.00137621777149761,0.00109876531366673,0.000343436803091224,0.000327169801074573,0.000291379312470843,2.47393763258309e-05
