Roots and Branches School,Shady Side Elementary,Creative City Public Charter School,Monarch Academy Annapolis ES,Millersville Elementary,Jacobsville Elementary,Odenton Elementary,Eutaw-Marshburn Elementary,George T. Cromwell Elementary,Lake Shore Elementary,Northwood Appold Community Academy,Freetown Elementary,Carl Sandburg Center,Nantucket Elementary,Oak Hill Elementary,Brooklyn Park Elementary,Sunset Elementary,Mayo Elementary,Solley Elementary,Crofton Meadows Elementary,Rippling Woods Elementary,Hillcrest Heights Elementary,Severn Elementary,Fort Smallwood Elementary,Arnold Elementary,High Point Elementary,Tyler Heights Elementary,Cape St. Claire Elementary,Quarterfield Elementary,Central Elementary,Lockerman Bundy Elementary,Traceys Elementary,Bodkin Elementary,Jessup Elementary,Davidsonville Elementary,Deale Elementary,Point Pleasant Elementary,Belvedere Elementary,Franklin Middle,Four Seasons Elementary,South Shore Elementary,Meade Heights Elementary,Hebron - Harman Elementary,Van Bokkelen Elementary,Eastport Elementary,Alexander Hamilton Elementary,Annapolis Elementary,Maryland City Elementary,Piney Orchard Elementary,Matthew A. Henson Elementary,Brock Bridge Elementary,Walter S. Mills - Parole Elementary,Severna Park Elementary,Glen Burnie Park Elementary,Hillsmere Elementary,Broadneck Elementary,Southgate Elementary,Manor View Elementary,Ridgeway Elementary,Booker T. Washington Middle,Hilltop Elementary,Park Elementary,Cora L. Rice Elementary,Robert W. Coleman Elementary,Oakwood Elementary,Clinton Grove Elementary,Crossland High,John H. Bayne Elementary,Richard Henry Lee Elementary,Germantown Elementary,Marley Elementary,Milton M. Somers Middle School,Belle Grove Elementary,Linthicum Elementary,Glendale Elementary,Crofton Woods Elementary,Seven Oaks Elementary,Surrattsville High,Sparks Elementary,Pershing Hill Elementary,Waugh Chapel Elementary,Crofton Elementary,Georgetown East Elementary,Dr. Henry A. Wise  Jr. High,Windsor Farm Elementary,Woodside Elementary,J. Frank Dent Elementary,Stemmers Run Middle,Walkersville Middle,Johnston Square Elementary,Oxon Hill Elementary,Folger Mckinsey Elementary,Lothian Elementary,Gwynn Park High,Overlook Elementary,Edgewater Elementary,Central High,Margaret Brent Middle,District Heights Elementary,Hilton Elementary,Riviera Beach Elementary,Hernwood Elementary,Southwest Academy,William Paca Elementary,Norrisville Elementary,Waldon Woods Elementary,Brunswick Middle,New Market Middle,Kenwood High IB and Sports Science,Friendly High,Carmody Hills Elementary,Samuel Chase Elementary,Shipley's Choice Elementary,North East High,Potomac High,Waverley Elementary,John Hanson Middle School,Reginald F. Lewis High School,Hawthorne Elementary,North Glen Elementary,Aberdeen Middle,Rosaryville Elementary,Benfield Elementary,Dr. Bernard Harris Sr. Elementary,White Oak School,Ballenger Creek Middle,Bradbury Heights Elementary,Lansdowne High & Academy of Finance,Edgecombe Circle Elementary,Harford Heights Elementary,Brehms Lane Public Charter School,Perryville High,Dundalk Middle,James Mosher Elementary,Rose Valley Elementary,Middle River Middle,Thurgood Marshall Middle School,Gaithersburg High,The Historic Samuel Coleridge-Taylor Elementary,Largo High,G. Lisby Elementary at Hillsdale,Northview Elementary,Maurice J. McDonough High School,Tayac Elementary,Frederick Elementary,Avalon Elementary,Damascus High,Pasadena Elementary,Patapsco High & Center for Arts,Col. Zadok Magruder High,St Leonard Elementary,Patuxent Elementary,Sherwood Elementary,Barnaby Manor Elementary,Thurmont Middle,John T. Baker Middle School,Jones Elementary,Suitland Elementary,Bohemia Manor High,Richard Montgomery High,Owings Mills High,Rolling Knolls Elementary,Park Hall Elementary,Arbutus Middle,West Annapolis Elementary,George Fox Middle,Northwest Academy of Health Sciences,Dorothy I. Height Elementary School,Roye-Williams Elementary,Furman Templeton Preparatory Academy,MacArthur Middle,Church Creek Elementary,Patterson High,General John Stricker Middle,Forest Hill Elementary,Forest Lakes Elementary,Overlea High & Academy of Finance,Isaac J. Gourdine Middle,Cradlerock Elementary,Glen Burnie High,Bel Air Middle,Mary Ann Winterling Elementary at Bentalou,William S. James Elementary,Elmwood Elementary,Laurel High,Princeton Elementary,Patuxent Appeal Elementary Campus,Halstead Academy,Southampton Middle,Achievement Academy Harbor City High,Rising Sun High,Magnolia Elementary,Brandywine Elementary,Deer Park Middle Magnet School,Benjamin Stoddert Middle School,Gwynns Falls Elementary,Springhill Lake Elementary,Liberty Elementary,Quince Orchard High,Loch Raven Technical Academy,John H. Poole Middle,Woodlawn High Center for Pre-Eng. Res.,Northeast High,Battle Grove Elementary,Stevensville Middle School,Bowie High,Sandy Plains Elementary,Lyndhurst Elementary,Middlesex Elementary,Daniel of St. Thomas Jenifer Elementary School,Glyndon Elementary,Bester Elementary,Sparrows Point Middle,Catonsville Middle,Sinclair Lane Elementary,Franklin High,Bay View Elementary,Forest Oak Middle,Kettering Elementary,Suitland High,Bohemia Manor Middle,Lake Arbor Elementary,Matthew Henson Middle School,Francis Scott Key Elementary,Arundel High,Mary B. Neal Elementary School,Allenwood Elementary,Melwood Elementary,Parkville High & Center for Math/Science,Golden Ring Middle,Bond Mill Elementary,Ring Factory Elementary,Windsor Knolls Middle,Pine Grove Middle,Gilmor Elementary,Reisterstown Elementary,Oliver Beach Elementary,Fallston Middle School,Garrett Park Elementary,Gov. Thomas Johnson Middle,Frederick Douglass High,Ridgeview Middle,Mattaponi Elementary,Drew Freeman Middle,Easton Middle,Havre de Grace Middle,Walker Mill Middle,North County High,Mary Matula Elementary School,Elkton High,Kenilworth Elementary,Chopticon High,Benjamin Franklin High School at Masonville Cove,Edgewood Elementary,North Forestville Elementary,Esperanza Middle,Perry Hall High,Barack Obama Elementary,Albert Einstein High,Cecil Elementary,"Mary Harris """"Mother"""" Jones Elementary",Magnolia Middle,Lindale Middle,Fullerton Elementary,Dundalk Elementary,Loch Raven High,Panorama Elementary,Parkside High,Glenn Dale Elementary,Gaithersburg Middle,Hollywood Elementary,Kent County Middle School,Randallstown High,Friendship Valley Elementary,Timber Grove Elementary,Mutual Elementary,Northfield Elementary,Broadneck High,City Neighbors High School,Stephen Decatur Middle,James M. Bennett High,Watkins Mill High,Beach Elementary,Hickory Elementary,Rising Sun Middle School,North Bend Elementary,Riverside Elementary,James Ryder Randall Elementary,Rosa M. Parks Middle,Damascus Elementary,Montgomery Village Middle School,Rock View Elementary,New Midway/Woodsboro Elementary,Wilde Lake Middle,Duval High,Dowell Elementary,Gardenville Elementary,South River High,Roberto W. Clemente Middle,Jones Lane Elementary,Thomas Stone High School,Kingsview Middle,Joppatowne Elementary,Winfield Elementary,Argyle Middle,Deep Creek Middle,Dr. Gustavus Brown Elementary,Dallas F. Nicholas Sr. Elementary,Sherwood High,Greenwood Elementary,Parkville Middle & Center of Technology,Edgemere Elementary,Ritchie Park Elementary,Walt Whitman High,Phyllis E. Williams Elementary,Featherbed Lane Elementary,Dundalk High,Marlton Elementary,Swansfield Elementary,Crestwood Middle,Old Mill Middle South,Baden Elementary,Winand Elementary,Deep Creek Elementary,Elkridge Elementary,Old Mill Middle North,Watkins Mill Elementary,Edgewood Middle,Pleasant Plains Elementary,Seat Pleasant Elementary,St. Johns Lane Elementary,George Washington Elementary,Earle B. Wood Middle,Eva Turner Elementary School,DuFief Elementary,Port Towns Elementary,Sussex Elementary,Kemptown Elementary,Southern Middle,The Green School,Darnestown Elementary,Walkersville Elementary,Cromwell Valley Elementary Technology,Clarksburg High,Middleborough Elementary,Monocacy Middle,Seneca Valley High,Greenbelt Elementary,Flower Valley Elementary,Northern High,Northwestern High,Vincent Farm Elementary,Northwood Elementary,Cockeysville Middle,Mechanicsville Elementary,College Gardens Elementary,Chesapeake Bay Middle,William H. Farquhar Middle,Dogwood Elementary,William Beanes Elementary,Carroll Manor Elementary,Neelsville Middle,Gale-Bailey Elementary School,William Paca/Old Post Road Elementary,Youths Benefit Elementary,Berry Elementary School,John F. Kennedy High,Mill Creek Towne Elementary,Wilson Wims Elementary School,Deer Crossing Elementary,North Harford Middle,Yellow Springs Elementary,Fairmont Heights High,Shady Grove Middle,Georgian Forest Elementary,Vanguard Collegiate Middle School,Calvert Middle,Howard High,Vansville Elementary,Halls Cross Roads Elementary,North East Middle,Southern High,Woodlawn Middle,Mountain Ridge High School,Kingsford Elementary,Henry E. Lackey High School,James Hubert Blake High,Northwest High,Woodmoor Elementary,Arundel Middle,Fairland Elementary,Lincolnshire Elementary,Perry Hall Middle,Riverview Elementary,Chesapeake High,Manchester Valley High,Westowne Elementary,George Washington Carver Elementary,Pikesville Middle,Mount Airy Elementary,Johnnycake Elementary,Tuscarora Elementary,Lansdowne Middle,Cool Spring Elementary,Dwight D. Eisenhower Middle,Pointer Ridge Elementary,Perryville Middle,Ridge Elementary,Leonardtown High,Kettering Middle,Newport Mill Middle,Sligo Creek Elementary,Atholton Elementary,Piccowaxen Middle School,High Bridge Elementary,Glen Haven Elementary,Carney Elementary,Harmony Hills Elementary,Easton High,Havre de Grace High,Oakleigh Elementary,Renaissance Academy,Westminster High,Atholton High,Middletown Elementary,Chatsworth School,Independence School Local I,Bethesda-Chevy Chase High,Annapolis Middle,Martin Luther King Jr. Middle,Thomson Estates Elementary,Northwood High School,Patterson Mill Middle School,St. Charles High School,General Smallwood Middle School,Relay Elementary,Laurel Elementary,Westminster East Middle,Whetstone Elementary,Berlin Intermediate,Old Mill High,Orems Elementary,Deerfield Elementary,Kent Island High School,Villa Cresta Elementary,Scotts Branch Elementary,Great Seneca Creek Elementary,J. C. Parks Elementary School,Broad Ford Elementary,Aberdeen High,Milbrook Elementary,Emmitsburg Elementary,Brunswick Elementary,Clemens Crossing Elementary,Valley Elementary,Huntingtown High School,Edgewood High,New Town High,Cedarmere Elementary,Forest Park High,Francis T. Evans Elementary,Riverdale Elementary,Lakelands Park Middle,North Dorchester Middle School,Barstow Elementary,Rachel Carson Elementary,Judge Sylvania W. Woods Sr. Elementary,Monocacy Elementary,Longfellow Elementary,Towson High Law & Public Policy,Harpers Choice Middle,North Caroline High School,Mattawoman Middle School,Walter Johnson High,Windy Hill Elementary,Charlesmont Elementary,James McHenry Elementary,Oakdale Middle,Annapolis High,Stephen Decatur High,Crofton Middle,Arcola Elementary,Mount Hebron High,Allegany High,Silver Spring International Middle,Stedwick Elementary,Patuxent High,Reservoir High,McCormick Elementary,Severna Park High,Severn River Middle,Oakland Mills High,North Carroll Middle,Highland Park Elementary,Brooklyn Park Middle,Church Lane Elementary Technology,Worthington Elementary,Strawberry Knoll Elementary,Fountain Green Elementary,Corkran Middle School,Red Pump Elementary School,Woodlin Elementary,Powhatan Elementary,Berkshire Elementary,Boonsboro High,Deal Island School,Dulaney High,Wellwood International Elementary,Leeds Elementary,Ridgely Middle,Candlewood Elementary,Patapsco Middle,Perrywood Elementary,Pleasant Valley Elementary,Ernest Everett Just Middle,Ducketts Lane,Deep Run Elementary
-0.349770142759248,-0.321827294884224,-0.298076178334452,-0.28909143878862,-0.288602493223012,-0.278649852989064,-0.276567514379827,-0.260733751802377,-0.260196467076879,-0.253749091959767,-0.250914400359131,-0.24899841946613,-0.248742594058903,-0.242758092502375,-0.24143797908938,-0.232312580965798,-0.231407543082823,-0.230639320313199,-0.228325390157187,-0.226116393259433,-0.225282244460796,-0.222753807585204,-0.222619025864167,-0.219533990571113,-0.218914773627576,-0.217567806834441,-0.21623589780588,-0.214649726917054,-0.212366363807335,-0.209986339617478,-0.209284673730809,-0.20881232216507,-0.206515387670225,-0.205074995260466,-0.204884182306398,-0.203948928606444,-0.203656519955688,-0.20363333912772,-0.203624484732742,-0.201133727514386,-0.200870968408164,-0.200225462598429,-0.198895288117148,-0.198504880619692,-0.196380757450357,-0.195346561071485,-0.193101496131788,-0.189103952125421,-0.186873379365055,-0.185144037684365,-0.182092985779044,-0.180784878466669,-0.178750561999788,-0.176819035645825,-0.176486959729559,-0.176167784906272,-0.173120488397846,-0.171587178939836,-0.169635633937001,-0.167824847390961,-0.165566380655989,-0.164733496738366,-0.163961545581337,-0.163797483689195,-0.160593741468815,-0.159288303704281,-0.158933190080889,-0.157729468418302,-0.157425724391408,-0.156844639670824,-0.156465179100415,-0.153728114822531,-0.153653200854409,-0.153121902854229,-0.151381401602231,-0.149853906279637,-0.054561013929084,-0.148022869003995,-0.145758300908816,-0.145669299878729,-0.14243781680355,-0.142123089966548,-0.139263829480714,-0.138333948411077,-0.137198787074774,-0.135058437584897,-0.135010729741777,-0.134612266679598,-0.133508224040645,-0.133042121543871,-0.132488298631613,-0.130829431839371,-0.130121958540719,-0.130080064231248,-0.126574708453862,-0.125950726861288,-0.125884663713465,-0.124511058318758,-0.123742659217514,-0.122665579975625,-0.122371007696811,-0.119485094196354,-0.118544410790366,-0.00524381552900331,-0.115506613402083,-0.115309027794658,-0.1152186245227,-0.114169446037164,-0.113821421356862,-0.113165762695517,-0.113043111805522,-0.111768438682737,-0.11097508959856,-0.110302225666194,-0.110258748969647,-0.109460500492794,-0.108496229500338,-0.107980446057559,-0.107889565144365,-0.107797472139639,-0.105818288668206,-0.105208621740369,-0.105094473822486,-0.104992765826931,-0.104113611640135,-0.102207911204142,-0.101872621102979,-0.101126757586568,-0.0998562752490334,-0.0991774702718054,-0.0990898213079545,-0.0985801219914258,-0.0984097739049703,-0.0982140773118954,-0.0967620689214346,-0.096756874865168,-0.0964165669085406,-0.0952618795700492,-0.093869978982838,-0.093222464507184,-0.0926149794217716,-0.0917277158180579,-0.0914832670002673,-0.0900193203957446,-0.0898128951943543,-0.089655983569837,-0.0892392871736274,-0.0887161438710785,-0.087947958442829,-0.0878668569581094,-0.0876757021133564,-0.0866366726035397,-0.0862381269999836,-0.0860134114738608,-0.0855220656472794,-0.0854620415469078,-0.085026844287206,-0.0847130674694174,-0.0846980180176694,-0.0844518034378065,-0.0839889787024965,-0.0838243698337366,-0.0837661282585059,-0.0835299249477786,-0.0835232836186366,-0.0830504680367753,-0.0824351155178569,-0.0823710576951444,-0.0822465306460419,-0.0822464440170939,-0.0820049909000969,-0.0819153453280753,-0.0814260906471621,-0.0811076654869516,-0.0806042936323933,-0.0804062130740798,-0.0801941933573233,-0.0800282783194056,-0.0799169871174341,-0.0796382563533877,-0.0789877713786982,-0.0786252852199706,-0.0779799189188617,-0.0765044476635986,-0.0759482437241257,-0.0758767802333435,-0.0754877198436605,-0.0747891599494524,-0.0738157875608869,-0.0727414120252845,-0.0727413966132921,-0.0725202360488598,-0.0723843338933143,-0.0719519919987789,-0.0715323145382607,-0.0713316056207716,-0.0709753396338582,-0.070936631418563,-0.0696903489401637,-0.0693843784237124,-0.0690884605536185,-0.0690440073070574,-0.0672443701250987,-0.067244343935126,-0.066973098136205,-0.0667993124084999,-0.0665828147574357,-0.0660060758099324,-0.0659052581657576,-0.0656273743790345,-0.0649332775357614,-0.0642821212210483,-0.0641331492082828,-0.0639111025755637,-0.0639070058606973,-0.0635766930376623,-0.0635705678007696,-0.0635165325618897,-0.0633796669183416,-0.0633165096295349,-0.0632278353186731,-0.0631832093002764,-0.0616681328965994,-0.0612964823305198,-0.0612818096081722,-0.0610996061294788,-0.060725545160896,-0.0601344798452259,-0.0600960343424441,-0.059878159950474,-0.0598614120514989,-0.0595980882342584,-0.0595932943380453,-0.0594055268470983,-0.0592091687994026,-0.059137122439233,-0.0590117138561512,-0.0589780387559013,-0.0587179026357246,-0.0584662996656912,-0.0584270348807535,-0.0580960954774725,-0.0578287808571893,-0.0576390617841937,-0.0574632119059952,-0.0574099557724401,-0.0573637647180124,-0.056805485922585,-0.0567299247578031,-0.0562404314434776,-0.0561746303268327,-0.0559621697056219,-0.0550421415079208,-0.0550104307421029,-0.0546704358623002,-0.0542194906099142,-0.0542151170815978,-0.0541452887202202,-0.0539460258470695,-0.0532242634678291,-0.0529892181226632,-0.0525644908988299,-0.0524606004726984,-0.0523910531124459,-0.0515170061843985,-0.0514959510099379,-0.0514835541326963,-0.0509796631822988,-0.0504971715568604,-0.0503891764592223,-0.0500340983503338,-0.049798654141219,-0.049661122142476,-0.0494284356019229,-0.0493051000940905,-0.0490729867332125,-0.0488782364077708,-0.0485444990276744,-0.0483723581784528,-0.0481089403870269,-0.0480967267477836,-0.0479406075080618,-0.0475443801470872,-0.0475404734537471,-0.0470297403897258,-0.0463950726616638,-0.0458907264320116,-0.0457748335360936,-0.0457699746163914,-0.0457230450556504,-0.0455756343208333,-0.0452754475734228,-0.0452369802157098,-0.0451299597640844,-0.0449710209000425,-0.0447981772740672,-0.0445514887561381,-0.0440197509485149,-0.0435999899617528,-0.0435008632316657,-0.0434668213355532,-0.0432768936167786,-0.0432509753699377,-0.0431986631251525,-0.0431709444485752,-0.0431176689033398,-0.0419750822223177,-0.041725913230053,-0.0416362653014941,-0.0415153061814955,-0.0413386877260544,-0.0412418986699197,-0.0409794435434861,-0.0406218676045672,-0.0405403599728657,-0.0405395799627639,-0.0402791299874388,-0.0402157335440047,-0.0399760641801466,-0.0393845120229549,-0.0393805310064828,-0.0393421972617339,-0.0387933134395874,-0.0386406861277492,-0.0386300272829014,-0.038243992252943,-0.037932014707428,-0.0377658818793543,-0.0377238452546125,-0.0376499539015608,-0.0373670920291147,-0.0369819652978263,-0.0368372873519749,-0.0360233657667526,-0.0360008195422697,-0.0359436996298892,-0.0356702173370204,-0.0355423216429914,-0.0145566934419873,-0.035477735062938,-0.0350496990698001,-0.0346844374010114,-0.0342783425578044,-0.0342041125466458,-0.0337993777463944,-0.0335503680237299,-0.0333149567069102,-0.0328658787625142,-0.032414373109757,-0.0320336738869464,-0.0320330814940043,-0.0319782412478743,-0.0319726539450915,-0.0319248152691848,-0.0293816133742999,-0.0316424476443438,-0.0313899061230802,-0.0313427874804404,-0.0312916664128,-0.0312847608791163,-0.0303898116233351,-0.0302687587692661,-0.0296135086591024,-0.0296125615570518,-0.029553326412293,-0.0295092023944581,-0.0291929185336483,-0.0291674490933835,-0.0290670239075696,-0.0290516149571232,-0.0283342779647962,-0.0282084235764581,-0.0279989859364162,-0.0277746425218953,-0.0277455819027235,-0.0277267501621294,-0.0275643360902799,-0.0274199864157594,-0.0274058601627285,-0.0271806033360115,-0.0268867713534945,-0.0266146367924663,-0.0265338368293958,-0.0259550341614521,-0.0256678037523388,-0.0255035408341584,-0.0249205350917402,-0.0245024635284129,-0.0241398530114414,-0.0238247586683171,-0.0238019667535526,-0.0235862539410128,-0.0232515175462805,-0.0230014015153995,-0.0226757128121178,-0.0226083396714421,-0.0225869467407146,-0.0223264101121207,-0.0222235256921641,-0.0215814898194971,-0.0214159776898734,-0.0213054190626975,-0.0205769399157607,-0.0205174411634268,-0.0204845591960173,-0.0204289000121838,-0.0203439380209313,-0.0203153413398386,-0.0193504386761391,-0.0193102932770958,-0.0191830151002496,-0.0191637670351664,-0.0191078059559489,-0.018968790899107,-0.0189363640662608,-0.0188708021168934,-0.0179992233658008,-0.0177939193147993,-0.0174392444076769,-0.0171908908898127,-0.0170433820385704,-0.016734969543698,-0.0166831040879836,-0.0165664995465482,-0.0158013090583482,-0.0156643344549433,-0.015645326789451,-0.0154300006438393,-0.0149748467614445,-0.0146994726297285,-0.0145340951670846,-0.0144585991208692,-0.014375520742629,-0.0138045552593344,-0.0137399513172158,-0.0135374153077164,-0.0130360713283247,-0.0130312900023756,-0.0128574703432132,-0.0125443607747672,-0.0124739864253895,-0.0118152299235575,-0.0118109576779229,-0.0115780538245831,-0.0113862397099692,-0.0112587778494152,-0.0109593701916775,-0.0107167370587814,-0.0100478202677746,-0.0100095502371727,-0.0099796406600909,-0.00991868853313434,-0.00976132677553881,-0.00971302898312294,-0.00930466223811187,-0.00911137551763488,-0.00886506555231837,-0.00886145630514293,-0.0086262302814949,-0.0085263979247738,-0.00842719996881031,-0.00829224782713235,-0.00798189498223544,-0.00780172724349226,-0.00778062894626478,-0.00775317151970415,-0.00757416714064207,-0.00752110361136239,-0.00740142885221048,-0.00711462599766372,-0.00679388491711073,-0.00641887964061179,-0.0061964844469862,-0.00611499014607308,-0.0059826740310627,-0.00592949013508158,-0.00547981594275958,-0.00536254750468345,-0.00505696438104548,-0.00487442612042496,-0.00462567803655315,-0.00450637683431308,-0.00439498411170478,-0.00435457541463447,-0.00435089127328831,-0.00425577480496438,-0.00396791718166772,-0.00384624829435214,-0.00383991370831634,-0.00361316774735772,-0.0033527307810001,-0.0032878524529892,-0.00328362692439716,-0.0032665954806725,-0.00315724803672934,-0.00308863263842965,-0.00290898091684669,-0.002876876426953,-0.00282298393654644,-0.0027416057505807,-0.00260851542073506,-0.00259581203805054,-0.002326262551481,-0.00229744667398063,-0.00227779730977282,-0.00203389517594245,-0.00200331669992423,-0.00180665243785495,-0.00149060857103379,-0.00123077398082876,-0.001148482012363,-0.000986711442303719,-0.000984151810092287,-0.000785625115981041,-0.000584022744942932,-0.00041150923604052,-0.000127157728208615
